time,signal,fit_total,peak_1,peak_2,peak_3,peak_4
4.966666666666667,-0.018723404,2.9509629320097954e-14,2.9509629320097954e-14,0.0,0.0,0.0
4.983333333333333,-0.018723404,2.4741219542600646e-14,2.4741219542600646e-14,0.0,0.0,0.0
5.0,-0.018723404,2.074102698270445e-14,2.074102698270445e-14,0.0,0.0,0.0
5.016666666666667,-0.018723404,1.73856770150186e-14,1.73856770150186e-14,0.0,0.0,0.0
5.033333333333333,-0.018723404,1.4571543026842054e-14,1.4571543026842054e-14,0.0,0.0,0.0
5.05,-0.018723404,1.2211596538646074e-14,1.2211596538646074e-14,0.0,0.0,0.0
5.066666666666666,-0.018723404,1.0232757873551262e-14,1.0232757873551262e-14,0.0,0.0,0.0
5.083333333333333,-0.018723404,8.573668147352511e-15,8.573668147352511e-15,0.0,0.0,0.0
5.1,-0.018723404,7.18281583846903e-15,7.18281583846903e-15,0.0,0.0,0.0
5.116666666666666,-0.018723404,6.016961725536695e-15,6.016961725536695e-15,0.0,0.0,0.0
5.133333333333334,-0.0140425535,5.039814855217622e-15,5.039814855217622e-15,0.0,0.0,0.0
5.15,-0.018723404,4.220919682623202e-15,4.220919682623202e-15,0.0,0.0,0.0
5.166666666666667,-0.018723404,3.5347208297854628e-15,3.5347208297854628e-15,0.0,0.0,0.0
5.183333333333334,-0.018723404,2.9597772181607083e-15,2.9597772181607083e-15,0.0,0.0,0.0
