arquivo,pico,tempo_pico,amplitude,sigma,lambda,area
DCS_E6213.csv,2,8.665535955027707,16.96896969870427,0.08697035440283789,5.406161161030901,16.968969698704374
DCS_E6213.csv,3,9.614174444660451,20.07238094611446,0.08871339116557966,4.080755417300836,20.072380946114492
DCS_E6213.csv,4,10.282101634466196,8.35780530796603,0.17444252631391308,8.685471561960819,8.357805307966114
DCS_E6214.csv,1,7.728777913787012,1.9521110981999688,0.09619603550323741,2.144115838531635,1.952111098199969
DCS_E6214.csv,2,8.53699749527172,18.528832776179435,0.08527412160375147,5.554154454248471,18.528832776179566
DCS_E6214.csv,3,9.473504431381565,21.205352370311815,0.08767869103094574,4.215261629778743,21.205352370311854
DCS_E6214.csv,4,10.142262612244277,8.970891342328246,0.17882410460013487,9.999999999999998,8.97089134232833
DCS_E6215.csv,1,7.727999576526447,1.6271501541293318,0.097620077919686,2.4547996997656663,1.62715015412933
DCS_E6215.csv,2,8.531616721364589,18.74670264221754,0.08490451558439718,5.590662431545931,18.746702642217407
DCS_E6215.csv,3,9.471999897476818,18.52949580654972,0.09009750652137562,4.368240911914709,18.52949580654982
DCS_E6215.csv,4,10.145511063203065,8.172476280263414,0.17756924331877078,9.999999999999998,8.172476280263444
DCS_E622.csv,1,7.763197870739656,2.845620547128978,0.12766880852844212,1.397805378097734,2.8456205471288865
DCS_E622.csv,2,8.548517493123908,11.108978892779092,0.09131857908086442,5.816442279913534,11.10897889277915
DCS_E622.csv,3,9.50966190185249,12.924511289050777,0.09185737323118702,3.978747428828525,12.924511289050729
DCS_E622.csv,4,10.189642650303021,5.987401349523679,0.1839982386244367,9.999999999977922,5.987401349523671
DCS_E623.csv,1,7.764267337523602,3.192612843878694,0.10539500457903578,1.1950510508289889,3.1926128438696053
DCS_E623.csv,2,8.550673759512675,11.698507691991892,0.09113259952777011,5.799880443182206,11.698507691991882
DCS_E623.csv,3,9.51236121870799,15.395532269734051,0.09179553958560255,4.0561170822061925,15.395532269733994
DCS_E623.csv,4,10.186824340334239,6.85319829456654,0.18446962529292416,9.999999999999998,6.853198294566554
DCS_E624.csv,1,7.738839314671647,2.3872042559010076,0.09955345395697002,1.7610345127995573,2.387204255901005
DCS_E624.csv,2,8.564095068004502,15.52265203700133,0.08533924189276793,5.408740962286756,15.522652037001341
DCS_E624.csv,3,9.489699056507083,19.442159385802523,0.08933375917575553,4.273465679454055,19.442159385802558
DCS_E624.csv,4,10.156014447471609,8.511342907019696,0.182322318964838,9.999999999999998,8.51134290701973
DCS_E625.csv,1,7.7616968157669275,3.3541680433904846,0.0997538543639558,1.3225353302646565,3.3541680433899113
DCS_E625.csv,2,8.55768107696758,13.334228496613008,0.08811828843853009,5.4951721864283725,13.334228496613003
DCS_E625.csv,3,9.51415961144234,19.55085279986062,0.09036825597086177,4.114286562970637,19.550852799860632
DCS_E625.csv,4,10.184771396940398,8.348798989042727,0.18389904715018587,9.999999999999954,8.348798989042749
DCS_E626.csv,1,7.762589346774234,3.0275466270343507,0.09808576440707867,1.4222343675610198,3.0275466270342974
DCS_E626.csv,2,8.55749611127436,12.881721727411824,0.08792763322875263,5.4640237505041025,12.88172172741191
DCS_E626.csv,3,9.514777373927707,19.57976905692916,0.08985935727372142,4.11403263189217,19.57976905692913
DCS_E626.csv,4,10.185119116990878,8.247216533712354,0.18384449540121175,9.999999999997959,8.24721653371235
DCS_E627.csv,1,7.763649824712768,2.8031878090197075,0.09886782463598381,1.5562129441609118,2.803187809019705
DCS_E627.csv,2,8.565250906699807,15.358728430278639,0.08890300118413841,5.750372372095087,15.358728430278527
DCS_E627.csv,3,9.515160174460023,19.974327445683162,0.0902114673314806,4.166427522738308,19.974327445683077
DCS_E627.csv,4,10.185040535069389,8.38187608016413,0.1845006358941356,9.999999999998472,8.381876080164233
DCS_E628.csv,1,7.762765505275258,2.7573538280847836,0.09797274951749278,1.6000569167667393,2.7573538280847836
DCS_E628.csv,2,8.564415264156676,15.579858040339099,0.08890346236385324,5.7420007795153785,15.579858040339131
DCS_E628.csv,3,9.514384965646814,20.866622993422915,0.08988160694774311,4.120544614200014,20.86662299342303
DCS_E628.csv,4,10.18433113015586,8.582042976222247,0.18439600073291754,9.999999999973458,8.582042976222153
DCS_E630.csv,1,7.769679789075169,2.6478867100492542,0.10812165961128345,1.7180549970763308,2.6478867100492534
DCS_E630.csv,2,8.547164204594628,11.591388652042673,0.0912758958594771,5.676775514689321,11.591388652042587
DCS_E630.csv,3,9.50057473803517,8.83670043215455,0.09843599947857731,3.855358219959711,8.836700432154508
DCS_E630.csv,4,10.211664126500015,3.916824781284755,0.21514323586952402,9.999999999999998,3.9168247812847388
DCS_E631.csv,1,7.762863855487616,3.192432488063942,0.12852208145263352,1.3190898392499952,3.1924324880633503
DCS_E631.csv,2,8.552844143437111,11.772449019414525,0.09266341966219346,5.931295819309168,11.772449019414447
DCS_E631.csv,3,9.509955773547546,12.137348514031267,0.0943548410790938,4.021735158443462,12.137348514031254
DCS_E631.csv,4,10.194120675546554,5.9117998383099355,0.18486519496496628,9.999999999999998,5.9117998383099515
DCS_E6310.csv,1,7.737250586775309,2.1991745462650694,0.09822004013034145,1.941141409346158,2.1991745462650703
DCS_E6310.csv,2,8.558074047705963,15.521568538000654,0.08539147479402437,5.51965750676409,15.521568538000654
DCS_E6310.csv,3,9.488234447525674,19.381722991856503,0.08969260736040108,4.42098021678421,19.381722991856414
DCS_E6310.csv,4,10.154171815369178,8.52115982657855,0.1790484036679149,9.999999999999996,8.52115982657863
DCS_E6311.csv,1,7.7346196174325215,2.166973067239526,0.09806424665089482,1.908143480797823,2.1669730672395255
DCS_E6311.csv,2,8.551406868524433,15.852217143225099,0.08431656544118174,5.193248736403119,15.852217143224996
DCS_E6311.csv,3,9.494868190029518,20.325467291086472,0.08933840223984801,4.180910566186337,20.32546729108638
DCS_E6311.csv,4,10.169438730396914,8.758631111184798,0.18270677102494443,9.999999999999835,8.758631111184878
DCS_E6313.csv,1,7.732747870799183,1.9081642570497728,0.09837589535863492,2.0793795684317824,1.908164257049772
DCS_E6313.csv,2,8.541230477440177,16.580106112401094,0.08528851112827199,5.578718177616027,16.58010611240109
DCS_E6313.csv,3,9.477491418625542,19.16237990436225,0.088191216198951,4.312053292973315,19.162379904362233
DCS_E6313.csv,4,10.145130440827202,8.207771249822445,0.17690445718348682,9.999999999999998,8.207771249822548
DCS_E6314.csv,1,7.728282383996765,1.9273611885357251,0.09742508213409158,2.2030459987362256,1.9273611885357247
DCS_E6314.csv,2,8.534156738989813,18.518693943687794,0.08437381954910575,5.545520404988649,18.51869394368776
DCS_E6314.csv,3,9.473058034719118,21.19115014027841,0.08894051019880211,4.36280200553373,21.1911501402785
DCS_E6314.csv,4,10.139940561065975,8.967063589999912,0.177438603625821,9.999999999999998,8.967063590000027
DCS_E6315.csv,1,7.727371152535955,1.663590986066317,0.09761774538213114,2.3881945960006976,1.6635909860663152
DCS_E6315.csv,2,8.529950685292816,18.702366798192173,0.08421839601920957,5.526627377425441,18.702366798192273
DCS_E6315.csv,3,9.47145857592893,19.347480385496816,0.08927456874178308,4.357406062112166,19.34748038549674
DCS_E6315.csv,4,10.140582946132392,8.262062371638772,0.17807222427473376,9.999999999999998,8.262062371638871
DCS_E6316.csv,1,7.82750763582106,1.6305624663899365,0.09618107009961405,2.27198131757198,1.6305624663899383
DCS_E6316.csv,2,8.637677639447212,19.52003750741641,0.08637477628128197,5.48006275460306,19.520037507416422
DCS_E6316.csv,3,9.591882539422627,20.274707946653226,0.08846213418191398,4.056439582703811,20.274707946653248
DCS_E6316.csv,4,10.272566818449574,8.498963183700461,0.18396509478273293,9.999999999993367,8.498963183700496
DCS_E632.csv,1,7.7615841922254365,3.5239442674803128,0.10967268432656535,1.0168091175680452,3.523944266944052
DCS_E632.csv,2,8.548973208702153,11.231345373488704,0.0916982432788068,5.823618429087578,11.231345373488683
DCS_E632.csv,3,9.510095818528196,12.964320631048594,0.09300526829698481,4.062265594563463,12.9643206310486
DCS_E632.csv,4,10.189072125380713,6.0375054912836,0.18403264112568435,9.999999999999998,6.037505491283626
DCS_E633.csv,1,7.760678805473148,3.326561989620316,0.1060553547035302,1.183722709044826,3.326561989607941
DCS_E633.csv,2,8.5505438957525,11.777295428640398,0.09165327782120444,5.96597864509338,11.777295428640482
DCS_E633.csv,3,9.509649948182927,15.594821166169536,0.09116160880235971,4.086885031148784,15.594821166169474
DCS_E633.csv,4,10.172658706063231,7.010529868287216,0.1784246588103707,8.386698473087636,7.0105298682872315
DCS_E634.csv,1,7.737647390934031,2.354605652176577,0.09739568492718181,1.7731011953557576,2.3546056521765766
DCS_E634.csv,2,8.562096167017287,15.47326135664551,0.08537249819160506,5.5458084111605475,15.473261356645473
DCS_E634.csv,3,9.489305491728437,19.298535127609206,0.08934887536823889,4.40996020248215,19.298535127609178
DCS_E634.csv,4,10.154795100524394,8.46687557728222,0.17946119843183206,9.999999999999998,8.466875577282135
DCS_E635.csv,1,7.764746968910712,2.9905570639263535,0.10761753992511797,1.560176467031069,2.990557063926351
DCS_E635.csv,2,8.559596636716005,13.217739029020724,0.08814153718468827,5.530020683834065,13.217739029020706
DCS_E635.csv,3,9.51393988904611,19.461696839275575,0.08994820801451948,4.092875790452414,19.461696839275646
DCS_E635.csv,4,10.18451333362473,8.296953525528759,0.1840827334172168,9.99999999933682,8.296953525528778
DCS_E636.csv,1,7.763085300619476,3.0195857553567964,0.10037502644475378,1.446804052217417,3.0195857553567604
DCS_E636.csv,2,8.55794355870074,12.95116679003572,0.08795676834015784,5.440286674815507,12.951166790035645
DCS_E636.csv,3,9.514971055801972,19.776816890411315,0.0898479378865009,4.074993053998757,19.77681689041131
DCS_E636.csv,4,10.185311947667365,8.346698078542875,0.18506388483640102,9.999999999998192,8.346698078542882
DCS_E638.csv,1,7.764534466628106,2.718030492815625,0.09923929353973865,1.6294235322484463,2.718030492815624
DCS_E638.csv,2,8.565614966255831,15.472553637892949,0.08835392428326325,5.689022918872049,15.472553637893059
DCS_E638.csv,3,9.516376179932612,20.653966051757724,0.0898354852160883,4.138658641221502,20.653966051757823
DCS_E638.csv,4,10.185557963632224,8.55990086049036,0.18483184005281,9.999999999999998,8.559900860490401
DCS_GLC_12gL_10uL.csv,1,9.519028128070214,22.592230454288515,0.08535059221411832,4.119808938547313,22.592230454288618
DCS_GLC_12gL_20uL.csv,1,9.534890579032668,46.698053977734475,0.08535613885504637,4.250861373240429,46.698053977734276
DCS_GLC_12gL_40uL.csv,1,9.55960754952771,93.19496493324671,0.08547577748532834,4.230530142201905,93.19496493324631
DCS_GLC_12gL_5uL.csv,1,9.513835939537424,11.052177014914683,0.08644536497854895,4.0806900078492525,11.052177014914724
DCS_Xylose_2gL_10uL.csv,1,10.16455037309229,3.753374838421373,0.08941784265870739,3.8730844977388355,3.7533748384213577
DCS_Xylose_2gL_20uL.csv,1,10.171975700282594,7.63471075520895,0.09047173874204288,3.8023734582483675,7.634710755208918
DCS_Xylose_2gL_40uL.csv,1,10.193232530749865,15.41946672572409,0.09269834192450609,3.7476028968728214,15.41946672572411
DCS_Xylose_2gL_5uL.csv,1,10.159061639088474,1.767000362874899,0.09013111419594594,3.938546624719156,1.7670003628748958
E3101.csv,1,9.091419315231516,4.902303345333483,0.1011748198843297,0.6032299481181977,4.901969541238705
E3101.csv,2,10.266863241655654,211.4635194543503,0.11662035003114679,7.572678943590678,211.4635194543499
E3101.csv,3,11.971229131495656,6.772337960896152,0.2496962592894863,9.999999999999998,6.772337960896079
E3102.csv,1,9.10050265201515,4.7964947683641395,0.09940125281756858,0.641042245455417,4.7963147270895075
E3102.csv,2,10.26665175909778,232.02306395858938,0.1076444739050777,5.576611837117547,232.0230639585893
E3102.csv,3,11.978899105921428,7.238421093450777,0.24313195893050735,9.99999999991542,7.238421093450772
E3103.csv,1,9.106414500514777,4.766092179111109,0.1003910750039838,0.6661811232024356,4.765971723984915
E3103.csv,2,10.28655468779598,227.26423526092213,0.11438556701912402,6.532223192333019,227.26423526092228
E3103.csv,3,11.986315842626073,7.538546932303778,0.23694061964521493,9.999999999950193,7.538546932303854
E3104.csv,1,9.108363223731619,4.4773324355937705,0.10390303483181862,0.7546073034296386,4.477304965361481
E3104.csv,2,10.30330852012256,232.83678877184295,0.12097224262907079,7.330223884815746,232.83678877184232
E3104.csv,3,11.989840808924486,8.121933659627759,0.2382828231918611,9.999999999999998,8.121933659627757
E3105.csv,1,9.115249339219734,4.211469586553018,0.1034407524890002,0.8602483868176088,4.211464670689859
E3105.csv,2,10.30458916549239,258.74435378749877,0.1146242492500433,5.590050531298011,258.7443537874985
E3105.csv,3,11.938328003467326,8.89805429105788,0.20284061556731037,4.6818373051028805,8.898054291057877
E3106.csv,1,9.120151508925519,4.100456055760335,0.10406532565470217,0.9279037556000878,4.100454438304016
E3106.csv,2,10.31748980201628,266.4349877375419,0.11846657457866752,5.804713774790316,266.4349877375421
E3106.csv,3,11.049035142859644,39.49415372534251,0.3296747080247719,9.999999999999833,39.49415372534302
E3106.csv,4,11.951145690081908,9.11405469579609,0.20627128794891997,5.1260350708373785,9.114054695796142
E3107.csv,1,9.130116817744101,3.4208427642028836,0.10998963042688338,1.1012338331411398,3.42084267560889
E3107.csv,2,10.327933864478252,272.7372591565144,0.11720057977903185,5.526003367554304,272.73725915651613
E3107.csv,3,10.883929580410136,72.16019310533916,0.6123552238569997,9.999999994042902,72.16019310533923
E3107.csv,4,12.004116405056356,8.428373942360512,0.2294436768246173,8.62992601836552,8.428373942360428
E3108.csv,1,9.129586902425748,3.3181249382577698,0.11201058489764118,1.2278708244694663,3.318124926723283
E3108.csv,2,10.341661891343115,283.57391924638995,0.1240448362140588,5.790815562044094,283.5739192463903
E3108.csv,3,11.052160321806713,43.192282437059994,0.3556003345106335,9.999999999627422,43.192282437059795
E3108.csv,4,12.002130802392685,8.780558599369897,0.2254691233075358,8.112213694388556,8.78055859936992
E3109.csv,1,9.138729370167898,3.2508856380033726,0.11460147305512022,1.2882037509148083,3.2508856336078753
E3109.csv,2,10.343505463914424,307.91381054525516,0.11640370380039464,4.621645199312566,307.9138105452564
E3109.csv,3,11.037682555586656,50.377035155817545,0.40840776655356914,9.999999999999625,50.37703515581712
E3109.csv,4,11.97465892765236,9.4025608644588,0.2082628641421017,5.193902991406059,9.402560864458788
E3111.csv,1,9.144886054206095,3.2429716556303942,0.10927472050959089,1.324024416215033,3.242971653181492
E3111.csv,2,10.359315946976906,358.1388137250143,0.12198434605014079,4.025846001170312,358.13881372501373
E3111.csv,3,10.972221887996584,68.91035932503023,0.527899426442188,9.999999999997078,68.91035932503122
E3111.csv,4,11.982037249846531,9.761751299320462,0.20717651273268692,5.071184668624587,9.76175129932052
E3112.csv,1,9.150776886245822,3.167066087695569,0.11282485082305044,1.3849041723375741,3.1670660867550633
E3112.csv,2,10.37272036294175,349.3981256725259,0.12302372177846153,4.30697750012129,349.3981256725253
E3112.csv,3,11.043389109705956,52.734397680944525,0.40453980870260237,9.999999999999982,52.734397680944696
E3112.csv,4,11.992195357329367,9.823856232293005,0.211999171908642,5.325708029407792,9.823856232292988
E3113.csv,1,9.15546016405129,2.5933767859709964,0.11662801147218277,1.5061123410758561,2.5933767858570462
E3113.csv,2,10.379643387495578,285.8938927295566,0.1217807163320733,5.562735326516457,285.89389272955634
E3113.csv,3,11.044188038082295,48.67279335449809,0.4296770501464302,9.999999999999998,48.6727933544974
E3113.csv,4,12.009418486989391,8.593702689122159,0.2200499973642318,6.1623231921728525,8.593702689122104
E3114.csv,1,9.160041407392493,3.215907395926482,0.11471756566905549,1.4771213002129517,3.21590739570151
E3114.csv,2,10.408844223436885,353.33661550778805,0.13066488081182095,4.936283193302408,353.3366155077883
E3114.csv,3,11.085979870312054,49.9903153925695,0.36187084837737604,9.999999999999932,49.990315392569535
E3114.csv,4,12.01627368124636,10.353112607504958,0.21933067857558292,6.085022739438352,10.35311260750488
E3115.csv,1,9.165545980646932,3.360590492839683,0.10858834722164991,1.479027098877782,3.3605904926100405
E3115.csv,2,10.432039350006606,402.6207984207019,0.14199417649833362,4.725159480426233,402.62079842070403
E3115.csv,3,10.750000000000021,122.69791134056865,0.7201888387154729,9.999999999991209,122.69791134057
E3115.csv,4,11.994180638303456,11.666546057326658,0.20141962461360954,4.2415457441890165,11.666546057326713
E3116.csv,1,9.172410829168834,3.1829877513922122,0.10759255319710703,1.6187621952482463,3.1829877513680915
E3116.csv,2,10.445719600239551,455.88019982027606,0.15032442546033237,4.030715799827398,455.88019982027373
E3116.csv,3,12.001767711112592,12.12222831368414,0.20317942556230978,4.221261142021633,12.12222831368415
E3117.csv,1,9.181961193641555,3.131705734785139,0.11263425056738025,1.6867054401836212,3.131705734777115
E3117.csv,2,10.460411615248253,497.7615230598769,0.1620903103504975,3.7565752587383203,497.76152305987847
E3117.csv,3,12.031326827999939,12.016664667384315,0.22238112288953266,5.393686056697607,12.016664667384397
E3200.csv,1,9.100950875592353,3.1101551985209572,0.09753909882494352,1.209784731765811,3.1101551846401434
E3200.csv,2,10.261592670523896,220.41872987516751,0.11378823567277374,6.881698987881326,220.4187298751679
E3200.csv,3,11.999560018836508,5.72850144558857,0.26492199584897547,9.999999999937057,5.728501445588507
E3201.csv,1,9.091945985753094,5.312027988155686,0.1010799163034425,0.5708293191100149,5.311422295463062
E3201.csv,2,10.274543724987597,215.12549006083344,0.11919956189006713,7.850630079576591,215.1254900608331
E3201.csv,3,11.974032757646663,6.959496369786143,0.2517007986601617,9.999999999999998,6.959496369786132
E3202.csv,1,9.10116486656028,5.0250603106234575,0.10275880914935805,0.6253856721946165,5.024818266922128
E3202.csv,2,10.27509182760856,228.46795670703452,0.11037756660762439,6.0331816610801425,228.4679567070329
E3202.csv,3,11.982081886995275,7.3271346311167145,0.24500953515850937,9.999999999999995,7.32713463111671
E3203.csv,1,9.106327139279456,4.638044868979812,0.10245527981486861,0.7181486919630181,4.637993527350841
E3203.csv,2,10.292424092436985,235.76286891018938,0.11729297685952617,6.617708702298388,235.7628689101888
E3203.csv,3,11.988220136440072,7.746725103713229,0.23652392954278087,9.99999999999062,7.746725103713125
E3204.csv,1,9.111604550709673,4.416236626282958,0.10240043728525787,0.7874643774122422,4.416220304207549
E3204.csv,2,10.29448357576668,252.23871019872223,0.10974255535693066,5.349443555813676,252.23871019872203
E3204.csv,3,11.935941580439941,8.394883911915729,0.20328684412853495,4.802587780719925,8.394883911915777
E3205.csv,1,9.118140755066399,4.2431396992214205,0.10254800747683555,0.8813977811022111,4.243136150166634
E3205.csv,2,10.311776581457856,265.11386975112526,0.11694358590579045,5.642864223698247,265.11386975112686
E3205.csv,3,10.968100335019844,53.842517623040266,0.4586907247460083,9.99999999977089,53.842517623040486
E3205.csv,4,11.945515753366921,8.924564037397161,0.202511728089992,4.9027517247394305,8.924564037397115
E3206.csv,1,9.121263929514226,3.679301519508041,0.11153451827297282,1.0885807520847517,3.6793014041431005
E3206.csv,2,10.323090921804718,265.5105031472318,0.12112032345489356,6.155227603264261,265.51050314723255
E3206.csv,3,11.046740922787667,40.56130503955162,0.331561560878404,9.99999999992406,40.56130503955203
E3206.csv,4,11.947804945751246,9.355610290286887,0.20729896147216914,4.85958743169986,9.355610290286938
E3207.csv,1,9.130146191380941,3.4440068256872225,0.11428955003330661,1.165888274842526,3.444006793668073
E3207.csv,2,10.332617609637143,285.8245495268585,0.12057935526264076,5.412219451322055,285.8245495268585
E3207.csv,3,10.940007804462626,66.02059301679238,0.5403806794446738,9.99999999998005,66.02059301679321
E3207.csv,4,11.993994916650394,8.849699769873371,0.22760076822796765,7.578005489545858,8.849699769873311
E3208.csv,1,9.133348132453179,3.4232622347660087,0.11375720384564934,1.204997762221277,3.423262217581493
E3208.csv,2,10.342099100964187,296.07467752876113,0.11770565242477449,4.98106547241428,296.0746775287616
E3208.csv,3,11.03336283437372,48.3835614800911,0.39361042440881155,9.999999999951896,48.3835614800916
E3208.csv,4,12.022810965538438,8.872742122183864,0.23323691707120098,9.999999999999998,8.872742122183842
E3209.csv,1,9.141246400033001,3.3467645968095816,0.11273722982662288,1.2644466211202479,3.3467645901974294
E3209.csv,2,10.348155446712532,323.6221263911779,0.116112128902255,4.287118861839366,323.62212639117746
E3209.csv,3,11.003295625676122,59.32178711025875,0.46367361875575164,9.999999999997124,59.3217871102589
E3209.csv,4,11.972846315492758,9.768320905399058,0.20859751218890404,4.938130858516238,9.768320905399
E3211.csv,1,9.147796042601227,3.1413458081348535,0.11530749791056172,1.3602828085563683,3.141345806762152
E3211.csv,2,10.363739925177,338.6028242036464,0.12181196128088986,4.3386510491824035,338.6028242036445
E3211.csv,3,10.926226121291842,76.07439530573477,0.5970512680395841,9.999999999999858,76.07439530573586
E3211.csv,4,11.984113748825933,9.55297403278918,0.2092309826501046,4.996957278832133,9.5529740327892
E3212.csv,1,9.153408837765006,3.1749997850698977,0.11575132727325523,1.4131643301751864,3.1749997844644877
E3212.csv,2,10.377024062254836,350.04288579307,0.12411942663801585,4.346261942852622,350.0428857930705
E3212.csv,3,11.034474069137536,55.56977684895432,0.42533021973663493,9.999999999999998,55.56977684895365
E3212.csv,4,11.994342502929879,9.939304083228969,0.21327397999613767,5.253077774524988,9.93930408322899
E3213.csv,1,9.157847981616149,3.3004797618237744,0.11458969465691012,1.422454521839175,3.3004797612772014
E3213.csv,2,10.395964304821211,361.77068416305906,0.12812744782184576,4.474457411574758,361.77068416305946
E3213.csv,3,10.989457019304199,69.72343610175727,0.5088948309365151,9.999999996624412,69.7234361017572
E3213.csv,4,12.017469385524446,10.189076442372349,0.22098020573052135,6.388666005365128,10.189076442372283
E3214.csv,1,9.16342941115713,3.261950541924908,0.11105804498599317,1.4445118706606894,3.261950541541092
E3214.csv,2,10.423502142103457,331.1222952861092,0.13174235929937145,6.034720499185131,331.1222952861074
E3214.csv,3,11.098878972455601,49.72454289108276,0.3672033834201542,9.999999999944986,49.724542891083274
E3214.csv,4,11.993705204656475,10.556267104427366,0.1978798871373427,4.382915464949859,10.55626710442737
E3215.csv,1,9.167416003587668,3.2735634535788383,0.10832216142706057,1.4701792907847326,3.273563453320854
E3215.csv,2,10.434951493693854,386.98278997731023,0.136743635593041,4.796637795015521,386.9827899773099
E3215.csv,3,10.999592563097806,73.5915003359396,0.4777423768788613,9.99999999999999,73.59150033593887
E3215.csv,4,11.989193907245966,11.631098756303413,0.19672823484044508,3.881902748462026,11.631098756303365
E3216.csv,1,9.17278950381744,3.230113895669228,0.10755770374352341,1.5686126187994098,3.230113895615109
E3216.csv,2,10.451541995545218,448.5500183006061,0.14877796862208983,4.106125803906664,448.5500183006043
E3216.csv,3,12.00834869988185,11.85248270105933,0.20597144453140556,4.4739218742020705,11.852482701059309
E3217.csv,1,9.18149115967654,2.9270891628125226,0.1102316853566831,1.7811235121355249,2.927089162810792
E3217.csv,2,10.456381190747924,498.3572070136715,0.15159456816611344,3.4118778252815436,498.3572070136693
E3217.csv,3,12.020400980696348,11.800836286818877,0.21211679468181216,4.730771048252661,11.800836286818932
E3300.csv,1,9.102851447557367,2.9521576922795254,0.09639504467815498,1.1992949367146821,2.9521576766814452
E3300.csv,2,10.263633704082862,210.44069111187946,0.11408250964969768,7.200429440627124,210.44069111187773
E3300.csv,3,11.98890138262849,6.199854690568495,0.303785304887094,9.999999999999998,6.199854690568561
E3301.csv,1,9.094463196914033,5.102862087584733,0.10218831400491826,0.5880855722809503,5.102419203020288
E3301.csv,2,10.260218288937615,225.37679127688597,0.10455525075542177,5.523940119981107,225.37679127688736
E3301.csv,3,11.975740801393586,6.876291211747371,0.2525187539070052,9.999999999999467,6.876291211747306
E3302.csv,1,9.102463867488218,5.028569459653215,0.1023230842541191,0.6386084252154847,5.028372993538928
E3302.csv,2,10.281673826716643,232.11674287913385,0.11334861883108721,6.192677424234525,232.11674287913448
E3302.csv,3,11.985152910268559,7.374051497308082,0.24397372889865324,9.999999999999993,7.374051497308101
E3303.csv,1,9.107569903355115,4.579707545553322,0.10098843714937127,0.7055996105055053,4.57964561562568
E3303.csv,2,10.294209945424882,229.50336603139746,0.11753856312655205,6.802481349414096,229.50336603139556
E3303.csv,3,11.933767120988245,7.804642821258597,0.20538817919706145,4.892351072439273,7.80464282125856
E3305.csv,1,9.11962230265847,3.9271636889465382,0.10949522177242642,0.9618420871687607,3.9271627708202663
E3305.csv,2,10.31445251191548,252.94574916901684,0.1167156018993,6.027037058217511,252.94574916901706
E3305.csv,3,10.95622286188174,54.99369581936172,0.47748695384202566,9.999999999828104,54.9936958193617
E3305.csv,4,11.946490501173036,8.798763171997228,0.20649435801735605,4.887282999752332,8.79876317199723
E3307.csv,1,9.13158608821923,3.2666812270752206,0.11279384437581332,1.1649790570204113,3.266681196219095
E3307.csv,2,10.33322680139076,275.6070902261107,0.12010206603541766,5.5439252175773435,275.6070902261113
E3307.csv,3,10.935792205595751,65.47819586587744,0.5557750524362588,9.999999991858477,65.47819586587771
E3307.csv,4,12.01719053227247,8.427441662724743,0.23478837880099457,9.999999999999758,8.427441662724853
E3312.csv,1,9.153869825205796,2.954162080919972,0.11611862400018527,1.4240402910761172,2.954162080445398
E3312.csv,2,10.383003040250436,317.5566352128672,0.12625672196145665,5.190434001405646,317.5566352128665
E3312.csv,3,11.033369414140846,53.576441456499566,0.43423797800089553,9.999999999999579,53.57644145650014
E3312.csv,4,12.00037821219626,9.324351623934083,0.21544037109604147,5.646043210258107,9.324351623934108
E3313.csv,1,9.156705294180554,3.167016436383248,0.11370857822282564,1.4434306464217515,3.1670164360076023
E3313.csv,2,10.396880914418007,349.06144436731006,0.12490070817036855,4.5927214918573185,349.0614443673083
E3313.csv,3,11.099888055139255,44.77170808560895,0.33511418594126907,9.999999999999991,44.771708085608914
E3313.csv,4,12.009581888278264,9.992527447714718,0.21697142495311944,5.9173315747613335,9.992527447714739
E3314.csv,1,9.164133941853896,2.842047246176201,0.11122834880190753,1.436694290147129,2.8420472457973855
E3314.csv,2,10.412318919077507,294.26263634915387,0.11980378235923399,5.911197719604045,294.2626363491519
E3314.csv,3,11.093893118101303,45.45750560892808,0.375138427281366,9.999999999999986,45.457505608928045
E3314.csv,4,11.989778864531209,9.512556673753755,0.19637062002484418,4.172357715567864,9.512556673753803
E3315.csv,1,9.168707450678967,3.3390644808832857,0.10847877627510055,1.398203262090743,3.3390644800603346
E3315.csv,2,10.444816207003148,371.3604338541426,0.13839444011126437,5.393274658987632,371.36043385414195
E3315.csv,3,10.993166706175211,74.4835574592671,0.49891280657134207,9.999999969629801,74.48355745926787
E3315.csv,4,12.000109662273706,11.205156062461507,0.20361273648980321,4.324375294496896,11.205156062461457
E3316.csv,1,9.176760647881512,3.2640448626971126,0.11159799086715574,1.5460746330202755,3.2640448626184635
E3316.csv,2,10.464155683640623,425.1703774502148,0.1497693124892285,4.736303775028237,425.170377450213
E3316.csv,3,12.018322501085809,11.818409488483043,0.2164290655276634,4.888519557280665,11.818409488483113
E3317.csv,1,9.194519246416572,2.8202320731673836,0.10390251012409042,1.6401314080226947,2.8202320731515993
E3317.csv,2,10.47560247671042,489.08923890739425,0.16943158206636016,4.155556243892405,489.0892389073922
E3317.csv,3,12.088867469003443,10.982404299805184,0.24108718311698013,9.999999999999998,10.982404299805157
E4100.csv,1,10.220355605617904,15.197776202512252,0.09918870927996523,4.373265247419788,15.197776202512335
E4100.csv,2,11.251497018294023,8.38481606285597,0.11016418211629796,3.880865140584969,8.384816062855936
E4100.csv,3,12.137394194275238,1.4005685380807829,0.1713212645071308,9.999999999998343,1.400568538080777
E4101.csv,1,9.384849649421934,2.5315842963607658,0.26640379013983667,9.999999999992276,2.531584296360739
E4101.csv,2,10.215275040445876,17.44317096605675,0.1059256434674147,4.26746983330328,17.44317096605666
