arquivo,tempo_pico,amplitude,t0,k,theta,area,R2
DCS_E5303.csv,7.9,1.6961436766051077,7.6895905266748965,1.98,0.218,1.696492884300782,0.9776578954067063
DCS_E5303.csv,8.65,15.60082167093141,8.450031883904407,1.98,0.218,15.592528311748373,0.737783160990934
DCS_E5303.csv,9.6,17.856653545994345,9.39354731286434,1.98,0.218,17.86082784485917,0.8659622324172787
DCS_E5303.csv,10.267,8.091112595215115,10.028067114672517,1.98,0.218,8.092501708476362,0.9163168299321081
DCS_E5303.csv,15.0,0.23137906986970136,14.77952916306478,1.98,0.218,0.23139031977945307,0.9606980943153947
DCS_E5303.csv,18.05,0.15114061041417662,17.823895002875645,1.98,0.218,0.15117771132964,0.9714544892859213
DCS_E5304.csv,7.15,1.0233123922528702,6.919083253265621,1.98,0.218,1.0231566917122075,0.9657526833349652
DCS_E5304.csv,7.95,1.907330267636886,7.726472724418694,1.98,0.218,1.9078022474203091,0.9637193985599792
DCS_E5304.csv,8.667,17.499281332991238,8.46980112447596,1.98,0.218,17.498210230970695,0.8515760984857528
DCS_E5304.csv,9.633,21.21486558495307,9.423934895589529,1.98,0.218,21.220098232379605,0.8825187028941811
DCS_E5304.csv,10.283,8.67024739624735,10.0430055532995,1.98,0.218,8.672424514769848,0.9139760912620557
DCS_E5304.csv,15.033,0.2965790631716584,14.808255882676338,1.98,0.218,0.2966574756335018,0.9673695857391913
DCS_E5304.csv,18.067,0.07939999213058725,17.840536104847466,1.98,0.218,0.07941942128818467,0.9139450559400953
DCS_E5305.csv,7.133,1.046366207584617,6.912319899578696,1.98,0.218,1.0464712519927084,0.9346890280456346
DCS_E5305.csv,7.933,1.9671978348402335,7.720143197841916,1.98,0.218,1.9671551202967617,0.9707244858148109
DCS_E5305.csv,8.667,18.115149022198207,8.46933455535571,1.98,0.218,18.112991897607053,0.8505603578262495
DCS_E5305.csv,9.633,23.141323940857063,9.423350180234356,1.98,0.218,23.146550220508754,0.8802691320294049
DCS_E5305.csv,10.267,9.282209113465353,10.039444916880399,1.98,0.218,9.284048349272009,0.9147414257072443
DCS_E5305.csv,15.033,0.3180900759113906,14.807982109946042,1.98,0.218,0.3181733126596874,0.9631390537090321
DCS_E5305.csv,18.083,0.0830199832013762,17.842862498487637,1.98,0.218,0.08304111512851287,0.9229711343522546
E5100.csv,8.417,0.9778826716666237,8.185525623521974,1.98,0.218,0.9777039181622819,0.9668763197553751
E5100.csv,9.35,1.7586112935208214,9.125111605279606,1.98,0.218,1.7590778016571809,0.8953276456794517
E5100.csv,10.283,15.588841920667818,10.07874960824667,1.98,0.218,15.59072391014122,0.9368328058017568
E5100.csv,11.367,9.99102766422431,11.148873874977038,1.98,0.218,9.987851980016856,0.9486634628416629
E5100.csv,12.217,3.882194044024058,11.968422090591005,1.98,0.218,3.881240932630549,0.7331812809498811
E5100.csv,21.467,0.2385209771646628,21.22578131554131,1.98,0.218,0.2385833033913218,0.51037918456803
E5200.csv,8.417,0.9794982154746126,8.185878334915381,1.98,0.218,0.9793658990281511,0.9636847399334704
E5200.csv,9.35,1.756341617190104,9.125117100415247,1.98,0.218,1.7568075468749638,0.8980092820951855
E5200.csv,10.283,15.570099696202284,10.078846968433625,1.98,0.218,15.571851905341296,0.9358450716682786
E5200.csv,11.367,9.968753570662447,11.147643041750394,1.98,0.218,9.967500204218123,0.9442539228666782
E5200.csv,12.217,3.8649641778867525,11.967689510057244,1.98,0.218,3.8635743265515345,0.7597683733451714
E5200.csv,21.467,0.2512715434287068,21.224385648539165,1.98,0.218,0.2513361070877573,0.5733856096482497
