arquivo,tempo_pico,amplitude,t0,k,theta,area
DCS_E5303.csv,7.9,1.4622104558264726,7.450000000000001,7.141042596532532,0.07865269093443075,1.4622104558248232
DCS_E5303.csv,8.65,13.336466140309165,8.200000000000001,7.141042596532532,0.07865269093443075,13.336466140294121
DCS_E5303.csv,9.6,15.31516512921828,9.15,7.141042596532532,0.07865269093443075,15.315165129201008
DCS_E5303.csv,10.27,7.022007365374662,9.816666666666668,7.141042596532532,0.07865269093443075,7.022007365366742
DCS_E5303.csv,15.0,0.20067362221057103,14.550000000000017,7.141042596532532,0.07865269093443075,0.2006736222103447
DCS_E5303.csv,18.05,0.13106424020391377,17.600000000000005,7.141042596532532,0.07865269093443075,0.13106424020376592
DCS_E5304.csv,7.15,0.888205920476876,6.700000000000001,7.141042596532532,0.07865269093443075,0.8882059204758741
DCS_E5304.csv,7.95,1.6568644846221523,7.500000000000001,7.141042596532532,0.07865269093443075,1.6568644846202834
DCS_E5304.csv,8.67,14.837963794649824,8.216666666666667,7.141042596532532,0.07865269093443075,14.837963794633087
DCS_E5304.csv,9.63,18.25194883923764,9.183333333333334,7.141042596532532,0.07865269093443075,18.251948839217057
DCS_E5304.csv,10.28,7.595533008492752,9.833333333333332,7.141042596532532,0.07865269093443075,7.595533008484185
DCS_E5304.csv,15.03,0.25843093947810725,14.58333333333334,7.141042596532532,0.07865269093443075,0.25843093947781576
DCS_E5304.csv,18.07,0.06926448752072477,17.616666666666667,7.141042596532532,0.07865269093443075,0.06926448752064665
DCS_E5305.csv,7.13,0.9066681394057753,6.6833333333333345,7.141042596532532,0.07865269093443075,0.9066681394047527
DCS_E5305.csv,7.93,1.698562499980754,7.483333333333334,7.141042596532532,0.07865269093443075,1.698562499978838
DCS_E5305.csv,8.67,15.369458352809442,8.216666666666667,7.141042596532532,0.07865269093443075,15.369458352792106
DCS_E5305.csv,9.63,19.919742813532686,9.183333333333334,7.141042596532532,0.07865269093443075,19.91974281351022
DCS_E5305.csv,10.27,8.055134211472472,9.816666666666668,7.141042596532532,0.07865269093443075,8.055134211463388
DCS_E5305.csv,15.03,0.27720667102223595,14.583333333333332,7.141042596532532,0.07865269093443075,0.2772066710219233
DCS_E5305.csv,18.08,0.07273712958409566,17.633333333333333,7.141042596532532,0.07865269093443075,0.07273712958401361
E5100.csv,8.42,0.8545492559997938,7.966666666666666,7.141042596532532,0.07865269093443075,0.8545492559988298
E5100.csv,9.35,1.5332674449146655,8.9,7.141042596532532,0.07865269093443075,1.5332674449129362
E5100.csv,10.28,13.35650507975107,9.833333333333332,7.141042596532532,0.07865269093443075,13.356505079736005
E5100.csv,11.37,8.643717025708881,10.916666666666668,7.141042596532532,0.07865269093443075,8.64371702569913
E5100.csv,12.22,3.3649694210670757,11.76666666666667,7.141042596532532,0.07865269093443075,3.3649694210632806
E5100.csv,21.47,0.20911142316317727,21.01666666666667,7.141042596532532,0.07865269093443075,0.20911142316294065
E5200.csv,8.42,0.8558870493042439,7.966666666666666,7.141042596532532,0.07865269093443075,0.8558870493032785
E5200.csv,9.35,1.5312240162574493,8.9,7.141042596532532,0.07865269093443075,1.5312240162557225
E5200.csv,10.28,13.339309902532865,9.833333333333332,7.141042596532532,0.07865269093443075,13.339309902517817
E5200.csv,11.37,8.62819834375535,10.916666666666668,7.141042596532532,0.07865269093443075,8.62819834374562
E5200.csv,12.22,3.3493146176096604,11.76666666666667,7.141042596532532,0.07865269093443075,3.3493146176058826
E5200.csv,21.47,0.22030342332142458,21.01666666666667,7.141042596532532,0.07865269093443075,0.22030342332117533
